CustomerID,Aging,Gender,Location(CityTier),Churn,PreferedOrderCat,MembershipLevel,MaritalStatus,Complain,SatisfactionScore
54106,37,Male,1,0,Mobile Phone,High,Married,0,3
54107,35,Male,3,0,Laptop & Accessory,High,Married,0,4
54108,36,Male,3,0,Mobile Phone,Critical,Married,0,3
54109,42,Male,1,0,Laptop & Accessory,High,Married,0,3
54110,39,Male,1,0,Laptop & Accessory,High,Married,1,5
54111,34,Male,1,0,Mobile Phone,Medium,Married,0,1
54112,38,Female,1,0,Fashion,Critical,Married,0,4
54113,36,Male,1,0,Mobile Phone,Medium,Married,1,3
54114,38,Male,1,0,Mobile Phone,Critical,Single,0,3
54115,35,Male,1,0,Laptop & Accessory,Medium,Single,0,3
54116,38,Female,1,0,Laptop & Accessory,Medium,Married,1,1
54117,41,Female,1,0,Mobile Phone,Critical,Single,0,4
54118,35,Male,1,0,Mobile Phone,High,Married,0,1
54119,41,Male,3,0,Mobile Phone,Medium,Married,0,4
54120,43,Male,1,0,Laptop & Accessory,High,Single,0,1
54121,39,Female,1,0,Fashion,Critical,Married,0,3
54122,35,Female,3,0,Fashion,Medium,Married,0,1
54123,42,Female,1,0,Fashion,High,Married,1,1
54124,38,Female,3,0,Laptop & Accessory,Critical,Married,1,3
54125,34,Male,3,0,Mobile Phone,High,Married,0,1
54126,40,Male,1,0,Mobile Phone,Critical,Single,1,1
54127,43,Male,3,0,Mobile Phone,Medium,Single,1,5
54128,35,Male,1,0,Others,Critical,Single,0,1
54129,42,Male,3,1,Mobile Phone,High,Married,0,5
54130,37,Female,3,0,Fashion,Critical,Married,0,1
54131,35,Female,1,0,Laptop & Accessory,Medium,Married,0,4
54132,36,Male,1,0,Laptop & Accessory,High,Married,0,3
54133,37,Male,1,1,Mobile Phone,High,Married,1,1
54134,38,Male,1,0,Others,Critical,Married,0,3
54135,37,Male,1,1,Mobile Phone,High,Married,0,3
54136,35,Female,1,0,Grocery,Medium,Married,0,4
54137,35,Female,3,0,Laptop & Accessory,High,Married,0,3
54138,34,Male,3,0,Laptop & Accessory,High,Married,0,1
54139,39,Male,3,0,Laptop & Accessory,High,Married,0,4
54140,36,Male,1,0,Mobile Phone,Critical,Single,0,5
54141,37,Female,2,0,Fashion,High,Single,1,1
54142,40,Female,3,0,Laptop & Accessory,Critical,Married,0,1
54143,38,Male,3,1,Laptop & Accessory,Medium,Married,0,3
54144,35,Female,3,0,Laptop & Accessory,Critical,Married,0,1
54145,43,Female,3,0,Laptop & Accessory,Medium,Single,0,3
54146,36,Male,1,0,Mobile Phone,High,Single,0,3
54147,36,Male,1,0,Laptop & Accessory,Critical,Married,1,3
54148,40,Female,1,0,Mobile Phone,Medium,Married,0,3
54149,35,Female,1,0,Mobile Phone,High,Married,0,1
54150,36,Male,1,0,Laptop & Accessory,High,Married,1,4
54151,41,Female,1,0,Mobile Phone,High,Single,0,5
54152,39,Male,3,1,Fashion,Critical,Married,1,5
54153,39,Female,3,0,Grocery,Medium,Married,0,1
54154,37,Male,1,0,Laptop & Accessory,High,Single,0,5
54155,42,Female,3,0,Mobile Phone,High,Single,0,3
54156,40,Male,1,0,Laptop & Accessory,High,Married,0,1
54157,36,Male,1,0,Fashion,High,Married,0,5
54158,35,Male,1,0,Laptop & Accessory,Medium,Married,1,4
54159,42,Male,3,0,Laptop & Accessory,High,Married,0,4
54160,39,Male,1,0,Laptop & Accessory,Medium,Married,0,3
54161,43,Female,3,1,Laptop & Accessory,Critical,Single,1,1
54162,42,Male,1,0,Laptop & Accessory,High,Married,0,4
54163,35,Male,1,1,Mobile Phone,High,Single,1,3
54164,38,Female,1,0,Mobile Phone,High,Married,1,3
54165,34,Male,1,0,Mobile Phone,High,Married,0,4
54166,35,Male,1,0,Mobile Phone,High,Single,0,1
54167,41,Female,1,0,Mobile Phone,High,Married,1,5
54168,34,Male,1,0,Mobile Phone,Medium,Married,0,3
54169,37,Male,1,0,Fashion,Medium,Single,0,3
54170,42,Male,1,0,Laptop & Accessory,High,Married,0,3
54171,35,Male,1,0,Mobile Phone,Critical,Married,0,4
54172,41,Female,1,0,Laptop & Accessory,Critical,Single,1,3
54173,40,Male,1,0,Mobile Phone,Medium,Married,0,3
54174,42,Male,1,0,Mobile Phone,Medium,Married,0,1
54175,36,Male,1,1,Mobile Phone,Medium,Single,1,3
54176,41,Female,1,0,Fashion,Medium,Married,0,5
54177,34,Male,1,0,Mobile Phone,Medium,Married,1,4
54178,35,Male,1,0,Mobile Phone,Critical,Married,1,1
54179,35,Female,3,0,Grocery,Critical,Married,0,1
54180,43,Male,1,0,Mobile Phone,High,Single,1,1
54181,37,Female,1,0,Laptop & Accessory,Medium,Married,0,3
54182,39,Male,3,1,Mobile Phone,Medium,Single,0,5
54183,41,Female,1,0,Fashion,Critical,Single,0,4
54184,35,Male,1,0,Mobile Phone,Critical,Single,0,1
54185,42,Male,1,1,Mobile Phone,High,Single,0,5
54186,43,Female,1,0,Others,Medium,Married,0,3
54187,35,Female,1,1,Mobile Phone,High,Single,1,5
54188,43,Male,3,0,Laptop & Accessory,Medium,Married,0,4
54189,35,Female,1,0,Fashion,Medium,Married,0,1
54190,35,Female,3,0,Others,High,Single,0,5
54191,39,Male,1,0,Mobile Phone,High,Single,0,1
54192,36,Male,1,0,Laptop & Accessory,Medium,Married,1,1
54193,38,Male,1,0,Mobile Phone,High,Single,0,3
54194,37,Male,3,1,Laptop & Accessory,High,Married,0,1
54195,40,Male,1,1,Mobile Phone,High,Married,1,1
54196,38,Female,1,0,Mobile Phone,Critical,Married,0,3
54197,34,Male,3,1,Mobile Phone,Critical,Married,1,3
54198,35,Female,3,0,Mobile Phone,Critical,Married,0,1
54199,39,Female,1,0,Mobile Phone,Medium,Married,1,5
54200,34,Female,3,0,Laptop & Accessory,High,Married,0,5
54201,40,Male,1,0,Mobile Phone,High,Married,0,1
54202,42,Female,1,0,Mobile Phone,High,Married,0,5
54203,42,Male,1,1,Mobile Phone,Medium,Single,0,3
54204,42,Male,3,0,Fashion,High,Single,0,3
54205,35,Female,1,0,Laptop & Accessory,High,Single,0,1
54206,35,Female,1,1,Others,High,Married,0,3
54207,37,Male,3,0,Laptop & Accessory,High,Single,0,3
54208,38,Male,1,0,Mobile Phone,High,Married,0,4
54209,43,Male,3,0,Laptop & Accessory,Medium,Single,1,1
54210,42,Male,1,0,Mobile Phone,Critical,Married,0,1
54211,38,Male,1,1,Fashion,Critical,Single,1,3
54212,39,Male,1,1,Mobile Phone,High,Single,1,3
54213,41,Female,3,0,Laptop & Accessory,High,Married,1,5
54214,39,Male,1,0,Fashion,Critical,Married,1,5
54215,39,Female,3,0,Laptop & Accessory,Medium,Married,1,1
54216,38,Female,1,0,Fashion,Critical,Single,1,1
54217,39,Male,3,0,Fashion,High,Married,0,5
54218,35,Female,1,0,Mobile Phone,Medium,Married,1,5
54219,39,Male,1,0,Laptop & Accessory,Critical,Married,0,1
54220,37,Male,1,0,Laptop & Accessory,High,Married,0,3
54221,36,Male,1,0,Laptop & Accessory,High,Married,1,1
54222,34,Female,1,0,Laptop & Accessory,High,Single,0,1
54223,35,Female,1,0,Others,Critical,Married,1,3
54224,39,Female,3,0,Fashion,High,Single,0,5
54225,35,Female,1,0,Fashion,Medium,Married,0,3
54226,36,Female,1,0,Grocery,Medium,Married,1,3
54227,38,Male,1,0,Laptop & Accessory,High,Single,0,4
54228,41,Male,1,0,Fashion,Critical,Married,0,5
54229,39,Male,1,0,Mobile Phone,High,Married,0,5
54230,36,Male,1,1,Mobile Phone,Medium,Married,1,3
54231,34,Female,3,0,Laptop & Accessory,Medium,Single,0,3
54232,34,Male,1,0,Mobile Phone,Critical,Married,0,4
54233,36,Male,1,0,Mobile Phone,High,Single,0,4
54234,42,Male,1,0,Laptop & Accessory,Medium,Married,0,4
54235,35,Female,1,0,Mobile Phone,Critical,Married,0,1
54236,36,Female,1,0,Laptop & Accessory,High,Single,0,1
54237,37,Male,3,0,Laptop & Accessory,Medium,Single,0,5
54238,39,Male,1,0,Fashion,Medium,Married,1,5
54239,42,Male,1,0,Fashion,Medium,Single,0,3
54240,36,Male,2,0,Laptop & Accessory,Critical,Married,1,4
54241,40,Male,1,0,Laptop & Accessory,Critical,Married,1,1
54242,34,Male,1,0,Mobile Phone,High,Single,0,3
54243,37,Male,3,0,Fashion,High,Married,0,1
54244,41,Female,1,0,Laptop & Accessory,High,Married,1,1
54245,38,Male,1,0,Laptop & Accessory,Medium,Married,0,4
54246,41,Male,1,0,Fashion,Medium,Single,0,1
54247,43,Male,3,0,Mobile Phone,Critical,Married,0,5
54248,36,Male,1,0,Mobile Phone,High,Married,0,1
54249,38,Male,1,0,Laptop & Accessory,Critical,Married,0,1
54250,43,Male,3,1,Fashion,Medium,Single,0,1
54251,34,Male,1,0,Grocery,Critical,Married,0,4
54252,39,Male,3,0,Laptop & Accessory,High,Single,1,1
54253,41,Female,3,0,Laptop & Accessory,High,Married,1,4
54254,40,Male,1,0,Fashion,High,Married,1,5
54255,40,Male,3,0,Laptop & Accessory,High,Single,0,3
54256,36,Female,1,0,Fashion,Medium,Married,0,3
54257,39,Female,3,0,Laptop & Accessory,Medium,Married,0,3
54258,43,Male,3,0,Laptop & Accessory,High,Married,0,3
54259,34,Male,3,0,Grocery,High,Single,0,3
54260,38,Male,1,0,Laptop & Accessory,Medium,Married,0,4
54261,43,Male,2,1,Mobile Phone,High,Married,1,5
54262,40,Male,1,0,Mobile Phone,High,Single,0,5
54263,35,Female,1,1,Mobile Phone,Medium,Single,1,1
54264,41,Female,1,0,Laptop & Accessory,High,Single,0,3
54265,41,Male,1,0,Laptop & Accessory,Critical,Married,0,1
54266,42,Female,2,0,Others,Medium,Married,0,1
54267,37,Female,1,0,Others,Medium,Married,1,4
54268,36,Male,3,1,Laptop & Accessory,High,Single,1,3
54269,41,Male,1,0,Mobile Phone,High,Married,0,1
54270,35,Female,1,0,Mobile Phone,High,Single,0,1
54271,38,Female,1,0,Fashion,Medium,Single,0,5
54272,36,Male,1,1,Laptop & Accessory,High,Single,1,3
54273,34,Female,2,0,Grocery,Medium,Single,1,1
54274,41,Male,1,0,Mobile Phone,Medium,Married,0,3
54275,34,Female,1,0,Laptop & Accessory,Critical,Married,0,4
54276,43,Male,3,0,Fashion,Medium,Single,0,1
54277,42,Female,1,0,Fashion,Medium,Single,0,5
54278,39,Female,3,0,Fashion,Medium,Married,0,1
54279,39,Female,1,0,Mobile Phone,High,Married,0,1
54280,38,Male,3,0,Grocery,High,Married,1,1
54281,34,Male,1,0,Mobile Phone,Medium,Married,0,3
54282,36,Male,3,0,Laptop & Accessory,Critical,Married,0,4
54283,35,Female,1,1,Mobile Phone,Medium,Married,1,4
54284,36,Male,1,0,Others,High,Single,0,3
54285,42,Male,3,1,Laptop & Accessory,Medium,Married,1,3
54286,40,Female,1,0,Mobile Phone,Critical,Married,0,4
54287,40,Female,1,1,Fashion,High,Married,0,1
54288,36,Male,3,1,Mobile Phone,Critical,Single,1,3
54289,38,Male,1,0,Mobile Phone,High,Married,0,1
54290,35,Female,1,0,Laptop & Accessory,High,Married,0,5
54291,36,Female,1,0,Mobile Phone,High,Single,0,3
54292,37,Female,3,0,Fashion,High,Single,0,1
54293,40,Female,3,1,Laptop & Accessory,Medium,Married,1,3
54294,40,Male,3,0,Fashion,High,Married,1,3
54295,34,Female,2,0,Mobile Phone,High,Married,0,3
54296,38,Male,1,0,Laptop & Accessory,Medium,Married,0,4
54297,42,Male,1,1,Fashion,Medium,Single,0,1
54298,38,Female,3,0,Laptop & Accessory,Medium,Married,0,3
54299,40,Male,3,0,Laptop & Accessory,Medium,Married,0,3
54300,42,Male,2,0,Laptop & Accessory,High,Married,1,1
54301,37,Female,1,1,Mobile Phone,Medium,Single,0,5
54302,42,Male,1,0,Mobile Phone,High,Single,0,1
54303,39,Female,1,0,Laptop & Accessory,Medium,Single,1,3
54304,42,Female,1,0,Mobile Phone,Critical,Single,0,3
54305,38,Male,3,0,Laptop & Accessory,High,Married,0,1
54306,39,Female,1,0,Mobile Phone,Critical,Married,0,5
54307,39,Male,1,0,Mobile Phone,Medium,Single,0,1
54308,40,Male,1,0,Grocery,High,Married,0,5
54309,41,Male,1,0,Mobile Phone,Medium,Married,0,5
54310,41,Female,1,0,Mobile Phone,Medium,Single,0,4
54311,36,Female,1,0,Laptop & Accessory,Critical,Married,0,4
54312,39,Male,3,0,Fashion,Medium,Married,0,4
54313,43,Male,3,0,Laptop & Accessory,Medium,Married,1,3
54314,43,Male,1,0,Laptop & Accessory,Critical,Married,0,4
54315,34,Female,3,0,Fashion,High,Single,0,1
54316,34,Male,1,0,Laptop & Accessory,High,Married,0,3
54317,40,Male,1,0,Laptop & Accessory,High,Married,0,3
54318,40,Female,1,0,Mobile Phone,Critical,Married,1,4
54319,42,Male,3,0,Fashion,High,Married,0,1
54320,39,Female,3,0,Mobile Phone,High,Married,0,3
54321,43,Male,1,0,Mobile Phone,Critical,Married,0,1
54322,37,Male,1,0,Mobile Phone,Medium,Married,0,4
54323,35,Male,1,0,Mobile Phone,Critical,Married,0,1
54324,39,Male,1,0,Fashion,High,Married,1,1
54325,39,Male,1,0,Mobile Phone,High,Married,1,3
54326,34,Female,1,0,Others,High,Single,0,4
54327,40,Male,1,0,Mobile Phone,Medium,Married,0,3
54328,42,Female,3,0,Fashion,Critical,Married,0,1
54329,37,Female,3,0,Laptop & Accessory,High,Single,0,1
54330,35,Male,1,0,Mobile Phone,Critical,Single,0,3
54331,39,Male,1,0,Mobile Phone,Medium,Married,1,4
54332,35,Female,3,1,Mobile Phone,Medium,Single,0,5
54333,35,Male,1,0,Mobile Phone,Medium,Single,0,4
54334,39,Male,1,0,Laptop & Accessory,Critical,Married,0,5
54335,38,Female,3,0,Laptop & Accessory,High,Married,1,5
54336,43,Female,1,0,Mobile Phone,Medium,Married,1,5
54337,38,Male,1,0,Mobile Phone,High,Single,0,1
54338,40,Male,1,1,Mobile Phone,High,Single,0,1
54339,35,Female,3,0,Fashion,High,Married,0,5
54340,39,Female,1,0,Mobile Phone,Medium,Single,0,1
54341,43,Female,1,0,Mobile Phone,Medium,Married,1,1
54342,35,Female,1,0,Mobile Phone,Medium,Single,0,4
54343,36,Female,3,1,Mobile Phone,Medium,Single,1,4
54344,40,Male,1,0,Mobile Phone,Medium,Married,0,3
54345,37,Female,1,0,Laptop & Accessory,Medium,Married,0,5
54346,35,Female,1,0,Mobile Phone,High,Married,0,4
54347,37,Female,1,0,Others,Medium,Married,0,3
54348,38,Male,1,0,Others,Medium,Single,0,4
54349,34,Male,1,0,Laptop & Accessory,Critical,Married,0,3
54350,39,Female,1,0,Grocery,High,Single,0,4
54351,36,Male,1,0,Others,Critical,Married,0,3
54352,42,Female,1,0,Mobile Phone,High,Single,0,4
54353,43,Male,1,1,Laptop & Accessory,High,Married,1,3
54354,40,Male,1,0,Mobile Phone,Medium,Married,0,1
54355,39,Male,1,0,Grocery,High,Married,0,1
54356,43,Male,1,0,Mobile Phone,Critical,Married,1,5
54357,40,Female,1,0,Laptop & Accessory,Critical,Single,0,4
54358,43,Female,1,0,Laptop & Accessory,Medium,Married,0,3
54359,38,Male,1,0,Laptop & Accessory,High,Married,0,3
54360,40,Male,1,0,Laptop & Accessory,High,Married,0,1
54361,34,Male,1,0,Laptop & Accessory,Medium,Married,0,5
54362,43,Male,1,0,Laptop & Accessory,Medium,Married,1,1
54363,37,Male,1,0,Mobile Phone,Medium,Married,1,3
54364,43,Male,1,0,Laptop & Accessory,Medium,Married,1,1
54365,34,Male,1,1,Laptop & Accessory,Medium,Married,1,5
54366,35,Female,3,1,Fashion,High,Married,0,1
54367,37,Male,1,0,Mobile Phone,High,Married,1,4
54368,40,Female,1,0,Mobile Phone,Critical,Single,0,1
54369,43,Male,1,0,Laptop & Accessory,Critical,Married,0,1
54370,35,Male,1,0,Fashion,Critical,Married,0,5
54371,37,Male,3,1,Fashion,High,Married,0,1
54372,42,Male,1,0,Fashion,High,Single,0,3
54373,34,Female,3,0,Laptop & Accessory,High,Single,0,3
54374,41,Male,1,0,Fashion,High,Married,0,4
54375,43,Female,1,1,Mobile Phone,High,Single,1,5
54376,39,Female,3,0,Fashion,Critical,Single,1,1
54377,41,Female,3,1,Laptop & Accessory,High,Single,0,5
54378,43,Male,1,1,Mobile Phone,Critical,Single,0,3
54379,39,Female,3,0,Fashion,High,Single,0,1
54380,40,Female,3,0,Laptop & Accessory,High,Married,0,5
54381,43,Male,1,0,Laptop & Accessory,Critical,Single,0,4
54382,38,Female,1,0,Mobile Phone,High,Married,0,4
54383,43,Male,1,0,Fashion,Critical,Married,1,1
54384,35,Male,3,0,Fashion,Critical,Married,0,3
54385,42,Male,1,0,Laptop & Accessory,Medium,Married,0,3
54386,40,Male,1,0,Mobile Phone,High,Married,0,1
54387,37,Male,3,0,Mobile Phone,Medium,Married,0,1
54388,41,Female,3,0,Fashion,Medium,Married,0,1
54389,34,Female,3,0,Fashion,Critical,Single,0,3
54390,39,Male,1,1,Mobile Phone,High,Single,1,1
54391,38,Female,1,0,Mobile Phone,Medium,Single,0,1
54392,35,Male,1,0,Others,Critical,Married,0,1
54393,41,Male,2,0,Mobile Phone,High,Married,0,3
54394,42,Female,3,0,Others,Medium,Married,0,1
54395,34,Male,1,1,Mobile Phone,Medium,Married,1,1
54396,40,Female,3,0,Grocery,High,Married,1,1
54397,34,Female,1,1,Mobile Phone,High,Married,0,5
54398,41,Male,3,0,Others,Critical,Single,1,3
54399,35,Female,3,0,Mobile Phone,High,Married,0,4
54400,42,Male,1,1,Mobile Phone,Medium,Single,1,3
54401,40,Female,1,0,Mobile Phone,High,Married,0,3
54402,37,Male,3,0,Laptop & Accessory,High,Married,0,1
54403,34,Male,1,0,Laptop & Accessory,Medium,Married,0,5
54404,36,Male,1,0,Laptop & Accessory,High,Married,0,1
54405,42,Male,1,0,Others,Medium,Married,0,1
54406,43,Male,1,0,Fashion,Medium,Married,0,3
54407,34,Female,1,0,Mobile Phone,Critical,Married,0,1
54408,36,Male,1,0,Laptop & Accessory,High,Married,0,5
54409,40,Female,1,0,Mobile Phone,Critical,Married,0,5
54410,38,Male,1,0,Laptop & Accessory,Critical,Married,0,3
54411,35,Male,1,1,Fashion,Medium,Married,0,3
54412,35,Female,1,0,Fashion,Critical,Single,0,3
54413,36,Male,1,0,Mobile Phone,High,Single,0,1
54414,35,Female,1,0,Laptop & Accessory,High,Single,1,5
54415,34,Male,3,0,Laptop & Accessory,Critical,Married,0,1
54416,36,Female,1,0,Laptop & Accessory,High,Married,0,3
54417,42,Female,1,0,Mobile Phone,High,Married,1,5
54418,42,Male,1,0,Others,Medium,Married,0,3
54419,38,Male,1,0,Mobile Phone,High,Married,0,1
54420,40,Male,1,1,Mobile Phone,High,Single,0,4
54421,36,Male,1,0,Mobile Phone,High,Married,0,4
54422,35,Male,3,0,Laptop & Accessory,Critical,Married,0,1
54423,39,Male,1,0,Laptop & Accessory,Medium,Single,0,5
54424,35,Female,3,0,Grocery,Medium,Married,1,4
54425,40,Male,1,1,Mobile Phone,Critical,Single,0,3
54426,43,Male,3,0,Laptop & Accessory,Medium,Married,0,4
54427,35,Male,1,0,Laptop & Accessory,Medium,Married,0,1
54428,43,Male,1,0,Laptop & Accessory,High,Married,0,5
54429,41,Male,1,0,Grocery,Medium,Married,1,1
54430,34,Male,1,0,Mobile Phone,High,Married,0,1
54431,43,Male,1,0,Others,High,Single,1,5
54432,38,Male,1,1,Fashion,High,Married,1,4
54433,39,Male,1,0,Mobile Phone,Medium,Married,0,1
54434,38,Male,3,0,Laptop & Accessory,High,Married,0,1
54435,34,Male,1,0,Mobile Phone,High,Single,0,3
54436,34,Female,1,0,Fashion,Critical,Married,1,1
54437,37,Female,1,0,Fashion,High,Married,0,4
54438,38,Female,3,0,Laptop & Accessory,Critical,Married,1,5
54439,37,Female,1,0,Laptop & Accessory,Medium,Married,0,4
54440,35,Male,1,0,Others,High,Married,0,4
54441,36,Male,1,0,Grocery,Medium,Married,1,3
54442,36,Male,3,0,Laptop & Accessory,Medium,Married,0,3
54443,35,Male,3,0,Laptop & Accessory,Critical,Single,0,1
54444,37,Male,1,0,Laptop & Accessory,High,Married,1,1
54445,43,Male,1,0,Laptop & Accessory,High,Married,1,5
54446,40,Female,1,0,Mobile Phone,High,Single,0,1
54447,38,Male,1,1,Mobile Phone,Medium,Married,1,3
54448,38,Male,1,0,Laptop & Accessory,High,Married,0,1
54449,40,Male,1,1,Mobile Phone,High,Married,1,4
54450,43,Female,1,0,Mobile Phone,High,Single,0,1
54451,36,Female,1,0,Others,High,Single,1,5
54452,43,Male,1,0,Laptop & Accessory,High,Single,0,4
54453,42,Female,3,0,Mobile Phone,Critical,Married,0,4
54454,34,Male,3,1,Laptop & Accessory,Medium,Single,1,1
54455,43,Male,1,0,Mobile Phone,Medium,Married,1,1
54456,36,Female,3,0,Grocery,High,Married,0,4
54457,36,Male,1,1,Mobile Phone,Medium,Single,0,3
54458,43,Male,3,0,Fashion,High,Married,0,4
54459,42,Male,1,0,Mobile Phone,Critical,Married,0,1
54460,41,Male,1,0,Laptop & Accessory,Critical,Married,0,4
54461,40,Male,3,0,Grocery,Medium,Single,0,4
54462,34,Female,3,0,Mobile Phone,Medium,Single,0,3
54463,36,Male,1,0,Laptop & Accessory,Medium,Single,0,5
54464,41,Male,3,0,Laptop & Accessory,Medium,Married,0,1
54465,41,Male,1,0,Fashion,High,Married,0,1
54466,39,Female,1,0,Laptop & Accessory,Medium,Married,0,4
54467,35,Male,3,0,Laptop & Accessory,Critical,Married,0,3
54468,38,Female,1,0,Fashion,Medium,Married,0,4
54469,37,Male,1,0,Laptop & Accessory,High,Married,1,3
54470,43,Male,1,0,Mobile Phone,High,Married,1,1
54471,36,Male,2,0,Laptop & Accessory,Medium,Married,0,5
54472,43,Male,1,0,Fashion,Medium,Married,0,5
54473,34,Male,1,0,Mobile Phone,High,Married,1,1
54474,43,Female,1,0,Fashion,Medium,Married,0,4
54475,40,Male,1,0,Grocery,High,Married,1,5
54476,35,Female,1,0,Mobile Phone,Medium,Single,0,1
54477,38,Female,1,0,Grocery,Critical,Single,1,3
54478,39,Male,1,1,Laptop & Accessory,High,Married,0,4
54479,34,Female,1,0,Mobile Phone,High,Single,1,4
54480,42,Female,3,0,Laptop & Accessory,High,Married,1,4
54481,38,Male,3,0,Laptop & Accessory,Critical,Single,1,3
54482,41,Male,3,0,Laptop & Accessory,High,Married,0,1
54483,42,Female,1,0,Laptop & Accessory,High,Single,0,1
54484,42,Male,1,1,Mobile Phone,High,Married,1,1
54485,34,Female,1,0,Laptop & Accessory,Critical,Married,0,1
54486,36,Female,1,0,Fashion,Medium,Married,0,3
54487,41,Male,1,0,Others,High,Married,0,1
54488,37,Female,3,1,Laptop & Accessory,High,Married,1,3
54489,34,Male,3,0,Laptop & Accessory,Critical,Single,0,1
54490,38,Male,1,0,Others,High,Married,0,3
54491,43,Female,1,0,Laptop & Accessory,High,Married,0,3
54492,40,Male,3,0,Laptop & Accessory,High,Married,1,4
54493,40,Female,1,0,Laptop & Accessory,Medium,Single,0,3
54494,39,Female,1,0,Fashion,High,Married,0,5
54495,35,Male,1,0,Laptop & Accessory,Critical,Married,0,1
54496,38,Male,3,0,Laptop & Accessory,Medium,Married,1,1
54497,38,Male,1,1,Mobile Phone,Medium,Married,1,5
54498,42,Male,1,0,Mobile Phone,Medium,Single,0,1
54499,38,Female,3,0,Laptop & Accessory,High,Married,0,3
54500,36,Female,3,0,Laptop & Accessory,High,Married,0,4
54501,42,Male,1,0,Laptop & Accessory,Medium,Married,0,1
54502,35,Male,1,0,Fashion,High,Married,1,1
54503,36,Female,1,0,Fashion,Medium,Single,1,1
54504,36,Female,3,0,Laptop & Accessory,Medium,Married,1,4
54505,34,Male,1,0,Fashion,High,Single,0,4
54506,41,Male,1,0,Mobile Phone,Critical,Married,0,1
54507,37,Male,1,0,Laptop & Accessory,High,Single,1,4
54508,38,Male,3,0,Laptop & Accessory,High,Single,0,3
54509,43,Female,1,0,Grocery,Medium,Single,0,1
54510,37,Male,3,0,Laptop & Accessory,High,Married,0,3
54511,37,Male,2,0,Mobile Phone,High,Married,1,3
54512,40,Female,1,0,Mobile Phone,Critical,Married,0,4
54513,40,Female,3,0,Fashion,High,Married,0,3
54514,34,Male,1,0,Laptop & Accessory,High,Married,1,5
54515,37,Female,3,0,Laptop & Accessory,Medium,Married,1,3
54516,43,Male,3,0,Laptop & Accessory,Medium,Married,0,3
54517,42,Male,1,0,Laptop & Accessory,High,Single,0,1
54518,42,Female,3,1,Mobile Phone,Medium,Single,1,4
54519,43,Female,3,0,Laptop & Accessory,Medium,Single,0,1
54520,43,Male,3,0,Fashion,Critical,Married,0,1
54521,37,Male,1,0,Laptop & Accessory,Medium,Married,0,3
54522,42,Female,1,0,Mobile Phone,Medium,Married,1,3
54523,42,Male,3,0,Mobile Phone,Medium,Single,0,1
54524,34,Female,3,1,Mobile Phone,Critical,Single,1,3
54525,42,Female,1,0,Mobile Phone,Medium,Married,0,5
54526,38,Female,1,0,Laptop & Accessory,Critical,Married,0,3
54527,41,Male,3,1,Laptop & Accessory,Critical,Single,0,4
54528,38,Male,1,0,Fashion,High,Single,0,1
54529,40,Male,3,1,Laptop & Accessory,Medium,Married,1,3
54530,36,Male,1,0,Mobile Phone,High,Single,1,4
54531,40,Female,3,1,Mobile Phone,Critical,Single,0,4
54532,40,Male,1,0,Mobile Phone,Critical,Single,0,1
54533,38,Male,1,0,Laptop & Accessory,Critical,Single,0,4
54534,40,Male,1,0,Mobile Phone,Medium,Married,0,4
54535,43,Male,3,0,Laptop & Accessory,High,Single,0,1
54536,36,Male,1,0,Fashion,Critical,Single,0,3
54537,39,Female,3,0,Laptop & Accessory,High,Married,0,1
54538,39,Female,1,0,Mobile Phone,High,Married,0,3
54539,42,Male,3,1,Laptop & Accessory,Medium,Single,1,1
54540,36,Female,1,0,Grocery,High,Single,1,1
54541,42,Female,3,0,Laptop & Accessory,High,Married,1,3
54542,38,Male,3,0,Mobile Phone,Medium,Married,0,4
54543,43,Male,1,1,Mobile Phone,High,Single,0,5
54544,40,Female,1,0,Mobile Phone,Critical,Married,0,4
54545,38,Male,3,0,Fashion,Medium,Married,0,3
54546,36,Male,1,1,Mobile Phone,High,Single,1,1
54547,36,Female,1,0,Mobile Phone,Medium,Married,0,5
54548,41,Female,3,0,Laptop & Accessory,Critical,Married,0,4
54549,43,Female,1,0,Mobile Phone,High,Married,0,5
54550,37,Male,1,0,Laptop & Accessory,Medium,Single,1,4
54551,38,Male,1,0,Grocery,High,Married,0,4
54552,43,Female,1,0,Laptop & Accessory,Critical,Married,0,3
54553,37,Male,1,0,Others,Medium,Married,0,5
54554,36,Female,3,0,Laptop & Accessory,High,Married,0,3
54555,39,Female,1,0,Laptop & Accessory,Medium,Married,0,5
54556,39,Male,1,0,Mobile Phone,High,Married,0,1
54557,40,Female,1,0,Laptop & Accessory,Critical,Married,1,3
54558,34,Female,3,0,Laptop & Accessory,High,Single,1,1
54559,41,Female,1,0,Laptop & Accessory,Critical,Married,1,3
54560,35,Male,1,0,Mobile Phone,Critical,Married,0,5
54561,35,Male,1,0,Others,High,Married,1,3
54562,40,Female,3,0,Grocery,High,Married,0,5
54563,38,Female,3,0,Laptop & Accessory,Medium,Single,0,3
54564,34,Male,3,0,Fashion,Medium,Married,0,5
54565,36,Male,1,0,Laptop & Accessory,High,Married,0,5
54566,40,Male,1,1,Mobile Phone,Critical,Married,0,5
54567,34,Male,1,0,Fashion,Medium,Married,1,3
54568,36,Male,1,0,Mobile Phone,Medium,Married,0,1
54569,36,Female,1,0,Grocery,High,Married,0,1
54570,36,Female,1,0,Laptop & Accessory,Medium,Married,0,3
