CustomerID,OrderCount,LastPurchaseDate,Sales,DaySinceLastOrder
52148,1,7/13/15,$72.00 ,3
52149,1,5/31/15,$54.00 ,2
52150,1,2004/11/15,$114.00 ,11
52151,2,5/17/15,$231.00 ,2
52152,1,2003/1/15,$140.00 ,8
52153,1,4/26/15,$211.00 ,7
52154,1,7/19/15,$117.00 ,1
52155,,2001/1/15,$118.00 ,5
52156,1,1/13/15,$250.00 ,2
52157,1,2008/11/15,$72.00 ,7
52158,3,7/20/15,$54.00 ,2
52159,1,10/31/15,$114.00 ,2
52160,1,5/23/15,$231.00 ,3
52161,1,2/14/15,$140.00 ,0
52162,1,10/31/15,$211.00 ,8
52163,10,11/24/15,$117.00 ,1
52164,1,4/23/15,$118.00 ,
52165,1,12/27/15,$250.00 ,0
52166,1,2004/8/15,$72.00 ,2
52167,1,2009/12/15,$54.00 ,3
52168,1,2008/2/15,$114.00 ,1
52169,2,2/15/15,$231.00 ,2
52170,4,9/27/15,$140.00 ,
52171,2,8/24/15,$211.00 ,1
52172,11,2008/8/15,$117.00 ,
52173,2,2008/6/15,$118.00 ,2
52174,1,7/25/15,$250.00 ,2
52175,1,8/29/15,$72.00 ,0
52176,1,4/22/15,$54.00 ,0
52177,,2010/3/15,$114.00 ,3
52178,1,3/27/15,$231.00 ,0
52179,6,2003/7/15,$140.00 ,7
52180,5,2009/8/15,$211.00 ,10
52181,1,2007/6/15,$117.00 ,0
52182,2,2011/12/15,$118.00 ,2
52185,6,2012/11/15,$54.00 ,9
52186,,2010/9/15,$114.00 ,11
52187,1,5/23/15,$231.00 ,13
52188,15,2/13/15,$140.00 ,14
52189,2,4/29/15,$211.00 ,8
52190,2,12/13/15,$117.00 ,2
52191,1,10/21/15,$118.00 ,1
52192,7,2011/6/15,$250.00 ,7
52193,1,2001/2/15,$72.00 ,9
52194,1,2010/12/15,$54.00 ,
52195,1,11/13/15,$114.00 ,4
52196,6,9/21/15,$231.00 ,12
52197,1,2/27/15,$140.00 ,0
52198,1,12/23/15,$211.00 ,2
52199,1,10/26/15,$117.00 ,0
52200,1,1/26/15,$118.00 ,0
52201,2,5/25/15,$250.00 ,2
52202,7,2001/5/15,$72.00 ,7
52203,1,11/26/15,$54.00 ,1
52204,7,2007/9/15,$114.00 ,5
52205,1,3/13/15,$231.00 ,3
52206,2,2009/2/15,$140.00 ,2
52207,7,2012/6/15,$211.00 ,0
52208,1,4/21/15,$117.00 ,3
52209,7,12/23/15,$118.00 ,8
52210,6,2003/6/15,$250.00 ,2
52211,1,8/27/15,$72.00 ,0
52212,1,6/15/15,$54.00 ,2
52213,1,2001/10/15,$114.00 ,0
52214,1,2008/4/15,$231.00 ,7
52215,2,8/18/15,$140.00 ,7
52216,1,2011/12/15,$211.00 ,9
52217,1,2006/7/15,$117.00 ,3
52218,1,6/26/15,$118.00 ,2
52219,1,2003/9/15,$250.00 ,8
52220,1,9/15/15,$72.00 ,9
52221,11,2012/6/15,$54.00 ,1
52222,1,2010/7/15,$114.00 ,2
52223,1,2007/7/15,$231.00 ,
52224,1,1/14/15,$140.00 ,7
52225,3,8/31/15,$211.00 ,6
52226,1,2009/1/15,$117.00 ,2
52227,4,2002/7/15,$118.00 ,7
52228,3,9/20/15,$250.00 ,8
52229,2,4/19/15,$72.00 ,2
52230,1,5/19/15,$54.00 ,4
52231,1,1/30/15,$114.00 ,0
52232,5,6/21/15,$231.00 ,6
52234,1,9/22/15,$211.00 ,0
52235,2,1/16/15,$117.00 ,2
52236,13,5/31/15,$118.00 ,7
52237,1,2005/11/15,$250.00 ,0
52238,1,6/21/15,$72.00 ,0
52239,1,2005/11/15,$54.00 ,2
52240,1,9/17/15,$114.00 ,0
52241,2,2009/10/15,$231.00 ,1
52242,4,2/17/15,$140.00 ,12
52243,4,7/25/15,$211.00 ,0
52244,2,11/29/15,$117.00 ,7
52245,1,2012/11/15,$118.00 ,7
52246,1,2007/11/15,$250.00 ,7
52247,4,7/30/15,$72.00 ,9
52248,1,10/14/15,$54.00 ,0
52249,1,2003/11/15,$114.00 ,1
52250,11,2/15/15,$231.00 ,
52251,4,2/20/15,$140.00 ,9
52252,2,10/28/15,$211.00 ,2
52253,1,11/22/15,$117.00 ,3
52254,1,2001/8/15,$118.00 ,9
52255,2,6/29/15,$250.00 ,2
52256,1,1/28/15,$72.00 ,4
52257,1,3/27/15,$54.00 ,2
52258,2,2004/10/15,$114.00 ,
52259,1,11/30/15,$231.00 ,2
52261,1,8/24/15,$211.00 ,1
52262,1,2004/12/15,$117.00 ,0
52263,1,4/18/15,$118.00 ,2
52264,5,2003/4/15,$250.00 ,0
52265,1,11/14/15,$72.00 ,2
52266,1,2008/5/15,$54.00 ,0
52267,1,4/25/15,$114.00 ,3
52268,1,2012/7/15,$231.00 ,0
52269,2,7/20/15,$140.00 ,2
52270,1,2002/4/15,$211.00 ,3
52271,2,4/23/15,$117.00 ,2
52272,1,1/15/15,$118.00 ,3
52273,1,12/22/15,$250.00 ,4
52274,3,8/26/15,$72.00 ,10
52275,,2009/6/15,$54.00 ,13
52276,,7/25/15,$114.00 ,14
52277,1,2002/3/15,$231.00 ,5
52278,1,10/24/15,$140.00 ,7
52279,1,10/17/15,$211.00 ,2
52280,1,10/16/15,$117.00 ,0
52281,1,6/29/15,$118.00 ,7
52282,1,11/24/15,$250.00 ,4
52283,1,3/23/15,$72.00 ,0
52284,6,7/30/15,$54.00 ,4
52285,4,2010/10/15,$114.00 ,9
52286,2,9/21/15,$231.00 ,2
52287,1,4/30/15,$140.00 ,3
52288,1,1/23/15,$211.00 ,0
52289,4,11/16/15,$117.00 ,2
52290,1,3/24/15,$118.00 ,8
52291,1,2/27/15,$250.00 ,0
52292,1,3/17/15,$72.00 ,2
52293,3,6/15/15,$54.00 ,11
52294,1,8/29/15,$114.00 ,2
52295,1,10/20/15,$231.00 ,2
52296,4,2010/9/15,$140.00 ,7
52297,1,1/23/15,$211.00 ,3
52298,1,11/17/15,$117.00 ,0
52299,15,2008/1/15,$118.00 ,9
52300,1,10/31/15,$250.00 ,0
52301,1,2004/7/15,$72.00 ,4
52302,1,2001/5/15,$54.00 ,0
52303,1,2001/7/15,$114.00 ,3
52304,1,4/15/15,$231.00 ,0
52305,2,2012/8/15,$140.00 ,2
52306,3,7/13/15,$211.00 ,3
52307,1,11/17/15,$117.00 ,3
52309,1,2004/8/15,$250.00 ,7
52310,1,1/15/15,$72.00 ,0
52311,1,7/20/15,$54.00 ,1
52312,1,12/14/15,$114.00 ,7
52313,8,12/14/15,$231.00 ,9
52314,13,2003/7/15,$140.00 ,17
52315,2,2003/11/15,$211.00 ,2
52316,1,2012/12/15,$117.00 ,4
52317,1,11/24/15,$118.00 ,3
52318,1,2012/9/15,$250.00 ,9
52319,2,7/29/15,$72.00 ,2
52320,1,1/31/15,$54.00 ,7
52323,7,2012/2/15,$140.00 ,7
52324,4,2011/8/15,$211.00 ,10
52325,1,2006/6/15,$117.00 ,3
52326,1,2009/4/15,$118.00 ,1
52327,5,4/16/15,$250.00 ,7
52328,,2006/11/15,$72.00 ,0
52329,4,2006/8/15,$54.00 ,12
52330,6,3/14/15,$114.00 ,8
52331,1,2006/12/15,$231.00 ,4
52332,7,2003/4/15,$140.00 ,7
52333,1,2008/7/15,$211.00 ,0
52334,1,11/18/15,$117.00 ,2
52335,1,2004/1/15,$118.00 ,9
52336,1,2011/5/15,$250.00 ,1
52337,1,3/13/15,$72.00 ,8
52338,1,1/27/15,$54.00 ,5
52339,1,3/24/15,$114.00 ,7
52341,1,7/27/15,$140.00 ,0
52342,1,10/20/15,$211.00 ,7
52343,1,2004/1/15,$117.00 ,0
52344,1,1/25/15,$118.00 ,3
52345,1,11/22/15,$250.00 ,0
52346,1,4/15/15,$72.00 ,0
52347,1,4/24/15,$54.00 ,7
52348,1,4/20/15,$114.00 ,0
52349,3,2005/7/15,$231.00 ,10
52350,1,9/26/15,$140.00 ,8
52351,1,2/28/15,$211.00 ,1
52352,1,8/29/15,$117.00 ,1
52353,1,6/29/15,$118.00 ,0
52354,2,10/18/15,$250.00 ,2
52355,1,8/13/15,$72.00 ,11
52357,,2005/4/15,$114.00 ,0
52358,2,11/13/15,$231.00 ,2
52359,1,2001/5/15,$140.00 ,8
52360,1,11/14/15,$211.00 ,2
52361,11,9/26/15,$117.00 ,10
52362,5,5/17/15,$118.00 ,4
52363,5,4/23/15,$250.00 ,10
52364,1,2012/3/15,$72.00 ,2
52365,14,1/27/15,$54.00 ,13
52366,1,3/13/15,$114.00 ,8
52367,2,2/14/15,$231.00 ,2
52368,1,3/22/15,$140.00 ,0
52369,15,9/29/15,$211.00 ,17
52370,5,2010/3/15,$117.00 ,12
52371,1,7/21/15,$118.00 ,5
52372,2,11/18/15,$250.00 ,2
52373,7,2009/2/15,$72.00 ,7
52374,1,2010/5/15,$54.00 ,7
52375,7,4/22/15,$114.00 ,7
52376,1,2010/1/15,$231.00 ,2
52377,2,10/20/15,$140.00 ,1
52378,1,2008/9/15,$211.00 ,8
52379,1,7/22/15,$117.00 ,0
52380,15,6/19/15,$118.00 ,2
52381,2,2003/11/15,$250.00 ,2
52382,1,4/27/15,$72.00 ,1
52383,1,2/22/15,$54.00 ,3
52384,6,10/27/15,$114.00 ,7
52385,1,3/29/15,$231.00 ,7
52387,5,5/20/15,$211.00 ,7
52388,7,8/22/15,$117.00 ,5
52389,1,2010/8/15,$118.00 ,2
52390,1,10/27/15,$250.00 ,0
52391,7,2004/7/15,$72.00 ,7
52392,1,2002/7/15,$54.00 ,
52393,1,2010/3/15,$114.00 ,7
52394,9,2006/8/15,$231.00 ,6
52395,11,2006/4/15,$140.00 ,9
52396,2,6/18/15,$211.00 ,2
52397,1,11/22/15,$117.00 ,2
52398,2,4/15/15,$118.00 ,10
52399,9,2008/4/15,$250.00 ,11
52400,7,9/22/15,$72.00 ,7
52401,1,2002/10/15,$54.00 ,0
52402,1,2008/3/15,$114.00 ,6
52403,8,9/22/15,$231.00 ,8
52404,1,1/29/15,$140.00 ,7
52405,1,12/24/15,$211.00 ,1
52406,,4/22/15,$117.00 ,10
52407,1,3/26/15,$118.00 ,7
52408,9,12/15/15,$250.00 ,6
52409,1,2008/1/15,$72.00 ,2
52410,5,2010/2/15,$54.00 ,9
52411,1,12/20/15,$114.00 ,3
52412,6,2010/1/15,$231.00 ,13
52413,1,10/18/15,$140.00 ,8
52414,1,7/31/15,$211.00 ,0
52415,1,2008/7/15,$117.00 ,3
52416,1,2006/8/15,$118.00 ,0
52417,1,2006/3/15,$250.00 ,0
52418,1,5/29/15,$72.00 ,0
52419,,2006/12/15,$54.00 ,8
52420,,6/19/15,$114.00 ,9
52421,1,4/23/15,$231.00 ,0
52423,11,6/14/15,$211.00 ,8
52424,7,8/21/15,$117.00 ,7
52425,1,2/22/15,$118.00 ,0
52426,3,9/20/15,$250.00 ,2
52427,1,7/30/15,$72.00 ,3
52428,4,2006/1/15,$54.00 ,11
52429,1,10/18/15,$114.00 ,4
52430,6,2004/6/15,$231.00 ,7
52431,1,8/19/15,$140.00 ,4
52433,3,2002/1/15,$117.00 ,2
52434,3,2/20/15,$118.00 ,3
52435,1,11/13/15,$250.00 ,3
52436,1,12/30/15,$72.00 ,2
52437,1,2009/9/15,$54.00 ,2
52438,1,2010/6/15,$114.00 ,
52439,1,2009/8/15,$231.00 ,2
52440,,12/17/15,$140.00 ,2
52441,1,2007/2/15,$211.00 ,8
52442,4,2010/3/15,$117.00 ,4
52443,7,1/23/15,$118.00 ,7
52444,1,4/15/15,$250.00 ,1
52445,1,2007/1/15,$72.00 ,9
52446,1,2002/9/15,$54.00 ,4
52447,1,1/31/15,$114.00 ,2
52448,2,11/30/15,$231.00 ,2
52449,1,11/17/15,$140.00 ,2
52450,1,2005/5/15,$211.00 ,7
52451,1,12/21/15,$117.00 ,9
52452,1,2006/2/15,$118.00 ,3
52453,7,2009/6/15,$250.00 ,7
52454,12,8/29/15,$72.00 ,7
52455,1,2002/3/15,$54.00 ,5
52456,,2005/10/15,$114.00 ,0
52457,1,10/13/15,$231.00 ,1
52458,1,2003/10/15,$140.00 ,0
52459,1,11/23/15,$211.00 ,2
52460,1,2001/12/15,$117.00 ,0
52461,1,2007/9/15,$118.00 ,3
52462,1,10/16/15,$250.00 ,0
52463,1,11/27/15,$72.00 ,4
52464,1,4/13/15,$54.00 ,8
52465,1,11/30/15,$114.00 ,2
52466,1,2006/3/15,$231.00 ,2
52467,2,2001/10/15,$140.00 ,2
52468,1,8/23/15,$211.00 ,3
52469,1,2012/1/15,$117.00 ,0
52470,5,4/29/15,$118.00 ,6
52471,1,2009/6/15,$250.00 ,3
52472,1,3/27/15,$72.00 ,3
52473,1,3/17/15,$54.00 ,2
52474,1,7/28/15,$114.00 ,3
52475,1,12/30/15,$231.00 ,7
52476,9,2007/10/15,$140.00 ,9
52477,4,2010/8/15,$211.00 ,3
52478,1,8/30/15,$117.00 ,0
52479,4,2011/1/15,$118.00 ,7
52480,1,2007/11/15,$250.00 ,7
52481,1,10/31/15,$72.00 ,2
52482,2,2003/8/15,$54.00 ,2
52483,1,11/14/15,$114.00 ,2
52484,2,3/31/15,$231.00 ,2
52485,2,6/19/15,$140.00 ,2
52486,,3/18/15,$211.00 ,8
52487,1,2012/1/15,$117.00 ,3
52488,1,2/28/15,$118.00 ,3
52489,8,2/22/15,$250.00 ,8
52490,1,4/27/15,$72.00 ,2
52491,1,2005/7/15,$54.00 ,2
52492,1,12/23/15,$114.00 ,3
52493,1,2/14/15,$231.00 ,3
52494,3,1/24/15,$140.00 ,12
52495,2,2007/5/15,$211.00 ,2
52496,5,2003/9/15,$117.00 ,8
52497,1,2004/2/15,$118.00 ,0
52498,1,5/25/15,$250.00 ,0
52499,2,2010/9/15,$72.00 ,8
52500,1,7/21/15,$54.00 ,7
52501,6,2003/2/15,$114.00 ,9
52502,1,9/22/15,$231.00 ,2
52503,1,10/17/15,$140.00 ,0
52504,10,12/24/15,$211.00 ,10
52505,1,2/15/15,$117.00 ,0
52506,1,5/23/15,$118.00 ,0
52507,1,2005/8/15,$250.00 ,0
52508,2,2003/5/15,$72.00 ,2
52509,1,3/13/15,$54.00 ,4
52510,1,8/28/15,$114.00 ,3
52511,1,1/15/15,$231.00 ,2
52513,1,5/13/15,$211.00 ,2
52514,1,10/23/15,$117.00 ,2
52515,1,9/21/15,$118.00 ,0
52516,1,2004/4/15,$250.00 ,0
52517,1,1/29/15,$72.00 ,3
52518,1,5/17/15,$54.00 ,2
52519,1,2009/5/15,$114.00 ,2
52520,1,5/25/15,$231.00 ,7
52521,1,6/15/15,$140.00 ,0
52522,1,2002/4/15,$211.00 ,
52524,,1/17/15,$118.00 ,12
52525,1,1/16/15,$250.00 ,7
52526,14,2005/5/15,$72.00 ,17
52528,2,8/28/15,$114.00 ,2
52529,5,1/24/15,$231.00 ,1
52530,3,2012/4/15,$140.00 ,3
52531,1,11/13/15,$211.00 ,2
52532,1,2001/3/15,$117.00 ,0
52533,8,2012/6/15,$118.00 ,6
52534,7,10/22/15,$250.00 ,7
52535,,2012/5/15,$72.00 ,9
52536,5,2004/8/15,$54.00 ,7
52537,1,8/28/15,$114.00 ,0
52538,3,7/14/15,$231.00 ,7
52539,1,2/23/15,$140.00 ,7
52542,1,2001/10/15,$118.00 ,2
52543,1,2001/4/15,$250.00 ,3
52544,13,6/24/15,$72.00 ,9
52545,7,11/13/15,$54.00 ,1
52546,5,1/16/15,$114.00 ,7
52547,7,3/19/15,$231.00 ,7
52548,1,8/26/15,$140.00 ,0
52549,2,4/21/15,$211.00 ,2
52550,7,2003/11/15,$117.00 ,7
52551,4,2012/2/15,$118.00 ,2
52552,2,4/25/15,$250.00 ,5
52553,1,2/15/15,$72.00 ,2
52554,7,2002/8/15,$54.00 ,7
52555,1,2012/8/15,$114.00 ,0
52556,2,2012/8/15,$231.00 ,2
52557,6,9/27/15,$140.00 ,7
52558,1,9/17/15,$211.00 ,2
52559,1,2008/5/15,$117.00 ,2
52560,1,9/15/15,$118.00 ,3
52561,1,7/27/15,$250.00 ,0
52562,1,2002/3/15,$72.00 ,9
52563,1,2004/10/15,$54.00 ,4
52564,1,12/20/15,$114.00 ,2
52565,7,1/23/15,$231.00 ,6
52566,1,2010/5/15,$140.00 ,0
52567,2,2012/11/15,$211.00 ,13
52568,2,1/28/15,$117.00 ,1
52569,1,2/25/15,$118.00 ,0
52570,7,6/27/15,$250.00 ,7
52571,1,3/21/15,$72.00 ,2
52572,1,2009/2/15,$54.00 ,0
52573,1,2006/12/15,$114.00 ,5
52574,1,2010/3/15,$231.00 ,4
52575,7,8/26/15,$140.00 ,6
52576,1,3/21/15,$211.00 ,3
52577,1,6/26/15,$117.00 ,0
52578,2,2007/3/15,$118.00 ,2
52579,1,9/30/15,$250.00 ,2
52580,1,2008/4/15,$72.00 ,1
52581,6,2005/11/15,$54.00 ,8
52582,7,3/14/15,$114.00 ,7
52583,1,2004/2/15,$231.00 ,2
52584,1,2007/11/15,$140.00 ,2
52585,1,2009/3/15,$211.00 ,1
52586,1,2007/9/15,$117.00 ,12
52587,1,2006/9/15,$118.00 ,0
52588,1,11/16/15,$250.00 ,3
52589,12,2007/11/15,$72.00 ,
52590,1,2007/11/15,$54.00 ,2
52591,1,11/24/15,$114.00 ,10
52592,1,2/16/15,$231.00 ,1
52593,1,11/26/15,$140.00 ,4
52594,4,6/24/15,$211.00 ,5
52595,1,12/23/15,$117.00 ,3
52596,1,2008/4/15,$118.00 ,1
52597,7,2005/4/15,$250.00 ,2
52598,1,2009/9/15,$72.00 ,4
52599,7,2005/8/15,$54.00 ,7
52600,1,2010/5/15,$114.00 ,7
52601,1,1/19/15,$231.00 ,10
52602,1,2005/7/15,$140.00 ,0
52603,2,5/28/15,$211.00 ,2
52604,1,9/23/15,$117.00 ,0
52605,1,2/14/15,$118.00 ,0
52606,1,2004/1/15,$250.00 ,7
52607,14,2008/4/15,$72.00 ,12
52608,2,2012/5/15,$54.00 ,9
52609,1,2003/7/15,$114.00 ,2
52610,3,2003/5/15,$231.00 ,8
52611,3,2006/10/15,$140.00 ,9
52612,1,6/20/15,$211.00 ,2
52613,6,1/29/15,$117.00 ,0
52614,7,12/22/15,$118.00 ,7
52615,3,11/28/15,$250.00 ,3
52616,1,11/27/15,$72.00 ,2
52617,,7/21/15,$54.00 ,2
52618,2,2007/12/15,$114.00 ,2
52619,1,2009/8/15,$231.00 ,3
52620,1,1/25/15,$140.00 ,2
52621,1,2002/6/15,$211.00 ,2
52622,1,12/19/15,$117.00 ,3
52623,1,2001/1/15,$118.00 ,4
52624,1,2/20/15,$250.00 ,2
52625,1,1/26/15,$72.00 ,7
52626,1,2/13/15,$54.00 ,0
52627,1,2004/11/15,$114.00 ,2
52628,,2002/6/15,$231.00 ,11
52629,2,2004/10/15,$140.00 ,2
52631,7,2/16/15,$117.00 ,9
52632,1,3/15/15,$118.00 ,3
52633,,10/29/15,$250.00 ,12
52634,1,2012/4/15,$72.00 ,2
52635,1,2003/2/15,$54.00 ,4
52636,4,5/26/15,$114.00 ,7
52637,6,7/30/15,$231.00 ,11
52638,6,6/30/15,$140.00 ,7
52639,2,7/15/15,$211.00 ,9
52640,1,1/24/15,$117.00 ,9
52641,1,2001/11/15,$118.00 ,4
52642,1,6/13/15,$250.00 ,6
52643,1,9/19/15,$72.00 ,2
52644,2,1/28/15,$54.00 ,2
52645,3,7/19/15,$114.00 ,3
52646,,7/17/15,$231.00 ,2
52647,,2005/6/15,$140.00 ,0
52648,1,7/29/15,$211.00 ,2
52649,1,3/18/15,$117.00 ,2
52650,1,2001/11/15,$118.00 ,2
52651,1,12/17/15,$250.00 ,2
52652,2,10/13/15,$72.00 ,2
52653,1,10/24/15,$54.00 ,2
52654,1,6/17/15,$114.00 ,0
52655,1,11/27/15,$231.00 ,2
52657,7,2009/11/15,$211.00 ,7
52658,1,5/14/15,$117.00 ,0
52659,5,2003/7/15,$118.00 ,7
52660,1,2002/8/15,$250.00 ,2
52661,4,2012/10/15,$72.00 ,13
52662,1,1/24/15,$54.00 ,0
52663,2,2012/1/15,$114.00 ,13
52664,1,2009/10/15,$231.00 ,3
52665,8,2007/10/15,$140.00 ,7
52666,1,2003/9/15,$211.00 ,2
52667,6,12/26/15,$117.00 ,7
52668,1,9/28/15,$118.00 ,4
52669,8,6/21/15,$250.00 ,8
52670,1,9/28/15,$72.00 ,4
52671,8,4/20/15,$54.00 ,7
52672,1,2003/6/15,$114.00 ,2
52674,6,11/14/15,$140.00 ,7
52675,14,3/22/15,$211.00 ,4
52676,1,8/27/15,$117.00 ,0
52677,14,2004/9/15,$118.00 ,
52678,1,2007/10/15,$250.00 ,2
52679,8,8/18/15,$72.00 ,6
52680,1,11/19/15,$54.00 ,3
52681,1,12/15/15,$114.00 ,3
52682,1,12/28/15,$231.00 ,2
52683,1,2012/8/15,$140.00 ,0
52684,1,4/30/15,$211.00 ,2
52685,1,2010/7/15,$117.00 ,9
52686,1,6/13/15,$118.00 ,7
52687,1,2/19/15,$250.00 ,8
52688,1,4/15/15,$72.00 ,0
52689,1,2012/8/15,$54.00 ,3
52690,2,2006/2/15,$114.00 ,2
52691,1,11/15/15,$231.00 ,0
52692,1,2004/4/15,$140.00 ,2
52693,1,10/13/15,$211.00 ,4
52694,5,2005/8/15,$117.00 ,8
52695,1,3/17/15,$118.00 ,2
52696,12,2008/1/15,$250.00 ,8
52697,1,11/25/15,$72.00 ,3
52698,1,12/15/15,$54.00 ,7
52699,2,2004/7/15,$114.00 ,1
52700,1,8/14/15,$231.00 ,2
52701,1,3/30/15,$140.00 ,2
52702,1,2007/10/15,$211.00 ,4
52704,2,7/23/15,$118.00 ,2
52705,1,2008/5/15,$250.00 ,2
52706,1,7/27/15,$72.00 ,7
52707,1,12/22/15,$54.00 ,2
52708,1,10/16/15,$114.00 ,7
52709,1,5/22/15,$231.00 ,4
52710,1,9/21/15,$140.00 ,0
52711,1,5/19/15,$211.00 ,5
52712,1,12/29/15,$117.00 ,0
52713,1,10/15/15,$118.00 ,0
52714,1,2005/1/15,$250.00 ,7
52715,1,2005/2/15,$72.00 ,7
52716,1,2007/11/15,$54.00 ,0
52717,1,2001/5/15,$114.00 ,0
52718,1,7/27/15,$231.00 ,4
52719,1,7/27/15,$140.00 ,0
52720,1,9/24/15,$211.00 ,7
52721,1,9/20/15,$117.00 ,4
52722,1,12/28/15,$118.00 ,7
52723,1,2006/10/15,$250.00 ,
52724,1,7/30/15,$72.00 ,8
52725,2,1/28/15,$54.00 ,2
52726,1,11/15/15,$114.00 ,0
52727,1,3/20/15,$231.00 ,4
52728,1,2001/12/15,$140.00 ,0
52729,5,12/20/15,$211.00 ,7
52730,2,2001/7/15,$117.00 ,
52731,1,7/28/15,$118.00 ,3
52732,2,2006/10/15,$250.00 ,2
52733,5,3/29/15,$72.00 ,7
52734,2,2001/11/15,$54.00 ,3
52735,4,12/13/15,$114.00 ,7
52736,7,2/14/15,$231.00 ,7
52737,7,11/19/15,$140.00 ,6
52738,1,2008/7/15,$211.00 ,3
52739,,2004/3/15,$117.00 ,2
52740,2,5/22/15,$118.00 ,2
52741,1,5/24/15,$250.00 ,2
52742,1,2010/10/15,$72.00 ,0
52743,1,2010/9/15,$54.00 ,7
52744,3,2005/3/15,$114.00 ,8
52745,1,8/23/15,$231.00 ,7
52746,1,2003/2/15,$140.00 ,8
52747,2,9/28/15,$211.00 ,2
52748,1,2001/6/15,$117.00 ,2
52750,1,2/15/15,$250.00 ,2
52751,13,3/27/15,$72.00 ,5
52752,1,11/27/15,$54.00 ,2
52753,1,5/28/15,$114.00 ,4
52754,3,2009/2/15,$231.00 ,7
52755,1,2006/1/15,$140.00 ,3
52756,4,4/18/15,$211.00 ,8
52757,14,10/29/15,$117.00 ,14
52758,1,5/21/15,$118.00 ,3
52759,14,7/20/15,$250.00 ,10
52760,7,12/27/15,$72.00 ,7
52761,1,1/19/15,$54.00 ,7
52762,2,2002/4/15,$114.00 ,2
52763,1,8/28/15,$231.00 ,2
52764,1,2004/3/15,$140.00 ,3
52765,1,2004/11/15,$211.00 ,2
52766,,2008/3/15,$117.00 ,2
52767,1,3/23/15,$118.00 ,0
52768,1,2008/2/15,$250.00 ,0
52769,2,2012/10/15,$72.00 ,0
52770,5,2001/6/15,$54.00 ,7
52771,1,2006/7/15,$114.00 ,0
52772,7,2/27/15,$231.00 ,7
52773,1,8/19/15,$140.00 ,2
52774,3,8/25/15,$211.00 ,10
52775,1,2010/10/15,$117.00 ,0
52777,3,10/21/15,$250.00 ,3
52779,2,4/30/15,$54.00 ,0
52780,4,2003/3/15,$114.00 ,7
52781,2,2006/7/15,$231.00 ,2
52782,1,2011/1/15,$140.00 ,6
52783,1,4/22/15,$211.00 ,0
52784,2,1/29/15,$117.00 ,2
52785,,2002/7/15,$118.00 ,8
52786,5,2010/4/15,$250.00 ,8
52787,1,2012/2/15,$72.00 ,0
52788,6,6/23/15,$54.00 ,14
52789,12,3/26/15,$114.00 ,9
52790,1,2005/6/15,$231.00 ,0
52792,1,2012/12/15,$211.00 ,7
52793,7,5/16/15,$117.00 ,3
52794,2,2008/12/15,$118.00 ,2
52795,1,6/30/15,$250.00 ,4
52796,1,2009/10/15,$72.00 ,0
52797,1,10/18/15,$54.00 ,0
52798,1,7/15/15,$114.00 ,0
52799,1,12/20/15,$231.00 ,7
52800,1,7/21/15,$140.00 ,2
52801,1,2004/5/15,$211.00 ,0
52802,1,5/15/15,$117.00 ,2
52803,1,11/26/15,$118.00 ,4
52804,1,2/13/15,$250.00 ,2
52805,3,5/17/15,$72.00 ,8
52806,1,10/16/15,$54.00 ,8
52807,11,2009/1/15,$114.00 ,16
52808,1,2/22/15,$231.00 ,0
52809,1,2002/4/15,$140.00 ,7
52810,4,2003/2/15,$211.00 ,7
52811,2,6/25/15,$117.00 ,2
52812,3,2010/8/15,$118.00 ,0
52813,1,2006/3/15,$250.00 ,0
52814,1,8/17/15,$72.00 ,3
52815,1,7/23/15,$54.00 ,4
52816,,2/17/15,$114.00 ,7
52817,1,2001/6/15,$231.00 ,4
52818,1,12/14/15,$140.00 ,1
52819,2,2011/10/15,$211.00 ,2
52820,7,2003/1/15,$117.00 ,7
52821,1,5/23/15,$118.00 ,3
52822,1,1/21/15,$250.00 ,9
52823,1,7/20/15,$72.00 ,7
52824,1,2001/8/15,$54.00 ,0
52825,1,6/20/15,$114.00 ,2
52826,1,5/31/15,$231.00 ,2
52827,6,2002/10/15,$140.00 ,11
52828,2,3/14/15,$211.00 ,2
52829,1,2005/2/15,$117.00 ,7
52830,1,12/28/15,$118.00 ,0
52831,7,3/21/15,$250.00 ,9
52832,1,2009/3/15,$72.00 ,7
52833,1,2007/3/15,$54.00 ,0
52834,1,12/13/15,$114.00 ,3
52835,1,2010/11/15,$231.00 ,3
52836,4,11/29/15,$140.00 ,3
52837,1,8/25/15,$211.00 ,0
52838,1,2/14/15,$117.00 ,0
52839,1,2012/4/15,$118.00 ,4
52840,1,3/31/15,$250.00 ,4
52841,2,2007/12/15,$72.00 ,3
52842,1,12/24/15,$54.00 ,2
52843,2,6/16/15,$114.00 ,1
52844,1,2003/10/15,$231.00 ,1
52845,7,2011/8/15,$140.00 ,6
52846,1,2009/12/15,$211.00 ,2
52847,1,3/27/15,$117.00 ,2
52848,8,2012/11/15,$118.00 ,7
52850,1,2007/1/15,$72.00 ,3
52851,1,2008/5/15,$54.00 ,0
52852,1,4/27/15,$114.00 ,9
52853,1,12/25/15,$231.00 ,7
52854,1,6/16/15,$140.00 ,0
52855,1,2009/2/15,$211.00 ,8
52856,2,7/17/15,$117.00 ,2
52857,2,5/26/15,$118.00 ,3
52858,2,8/21/15,$250.00 ,8
52859,1,1/22/15,$72.00 ,9
